id,name,address,latitude,longitude
1453,Hazi Medical Hall,"Bangiya Gramin Vikash Bank, Kaliachak - II, Maldah, West Bengal, 732207, India",24.97864,87.998586
1454,Dr Ruhul Amin,"Nazirpur High School(h.S), Sujapur, Kaliachak, Chamagram, Nazirpur, Sujapur, West Bengal, 732206, India",24.91496,88.10856
1455,Kamalpur Medical,"Kamalpur Medical, Babla, Bazaar, Kamalpur, Malda, Jot Gopalkagmari, West Bengal, 732207, India",24.9574,88.02907
1456,Gupta Clinic,"Gupta Clinic, Mahadipur, Main Road, Malda, Mahadipur, West Bengal, 732216, India",24.84736,88.12656
1457,Medical,"English Bazar, Maldah District, West Bengal, 732101, India",24.898186,88.133132
1458,M/s Jibandeep Pharmacy,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1459,Genesis Trauma Centre & Nursing Home,"IndianOil, Kamalabari, Gabgachhi, Ground Floor, Malda, Gabgachhi, West Bengal, 732103, India",24.97152,88.13367
1460,Junaid Medical Hall,"Junaid Medical Hall, Near By Jumma Masjid, English Jhaliyamore, Udhwa, Radhanagar, Sarfarazganj, Jharkhand, 816101, India",24.94126,87.86972
1461,Shesh Raj MediCare,"50K Followers, Malda Airport, Nh31, Malda, English Bazar, Maldah, West Bengal, 732103, India",25.009014,88.12462
1462,Spandan Daignostic Centre & Policlinic,"Saga HealthCare, Monmohan Bhawan, B.G. Road, Mokdumpur, Near Mokdumpur Market, Opp Vijaya Bank, Mokdumpur, Malda, West Bengal, 732103, India",24.99444,88.14415
1463,Prochesta MediCare,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1464,Cure Well,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1465,Loknath Medicine Center,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1466,The RamKrishna Medical Hall,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1467,Shreya Medicine,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1468,Dr Ismail Sheikh,"Dr Ismail Sheikh, 138/115A, Hyderpur High Drain, Mahaldarpara, Vivekananda Pally, Maheshmati, Malda, West Bengal, 732103, India",25.00553,88.14258
1469,New Great Homeo Hall,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1470,Iqbal Homoeo Hall,"Iqbal Homoeo Hall, Sabuj Abujh School Rd, Mirchak, Malda, West Bengal, 732103, India",25.005,88.14286
1471,Sudha Homeo Centre,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1472,Ashish Medical EnterPrises,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1473,City Medical Store,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1474,S Pharmacy,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1475,Pharma Chemical,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1476,Asia Herbal,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1477,Tarun Medical Store,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1478,Life Plus Medicine Shop,"Life Plus Medicine Shop, Dipak Rd, Mirchak, Malda, West Bengal, 732103, India",25.00634,88.14439
1479,Medical Centre,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1480,Paul Homeo Pharmacy,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1481,Tarulata Homeo Hall,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1482,Tarulata Homeo Hall,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1483,Life Line Medical,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1484,Soubaj Kothi,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1485,Agarwal Medical Agency,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1486,Neralal Roy Medicine,"NSOU Study Centre Malda College, Malda College, Old Nh81, Malda, English Bazar, Maldah, West Bengal, 732103, India",25.001845,88.136741
1487,Nirogalay Medicine,"NSOU Study Centre Malda College, Malda College, Old Nh81, Malda, English Bazar, Maldah, West Bengal, 732103, India",25.001845,88.136741
1488,Savita Kishebakas,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1489,SS Pharmaceutical,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1490,Niramay Medical Hall,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1491,Path Vision,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1492,Appolo Medicine,"Appolo Medicine, Malda, Ward Number 15, Mirchak Rd, Mirchak, Malda, West Bengal, 732103, India",25.00886,88.14407
1493,Malda Orthopedic Appliance Centre,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1494,Sengupta Medical Hall,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1495,Dhanwantari Aushdalaya,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1496,Life Line,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1497,Moni Medical Hall,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1498,Binodini Medical Stores,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1499,Shri Medicine Agency,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1500,MS Raja Medicine,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1501,Modern Homoeo Hall,"Rohini Place, Bibigram Rd, Bibigram, Maheshmati, Malda, West Bengal, 732103, India",25.00137,88.14231
1502,Manaskamana Pharmacy,"Hotel Vinayak, NH 34, Ward Number 19, Vivekananda Pally, NH 34 Malda, Malda, West Bengal, 732103, India",25.00986,88.14066
1503,Mala & Son's A Supplement Store,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1504,BC Shah & Sons,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1505,Baba Loknath Medical,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1506,Dhaca Ayurvedic Aushdalaya,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1507,Koyel Medical Centre,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1508,Malda Medicine Shop,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1509,Malda Medical Store,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1510,Radha Rani Homeo Hall,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1511,Kavery Medicine,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1512,Haniman Homeo Pharmacy,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1513,Health Posteum Medical Store,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1514,Jivan Deep Medical Hall,"Habibpur, Maldah District, West Bengal, 732122, India",25.027058,88.324194
1515,Mitra Medical Hall,"Habibpur, Maldah District, West Bengal, 732122, India",25.027058,88.324194
1516,Jhano Seva Clinic,"Jhano Seva Clinic, Meherpur, Main Road, Malda, West Bengal, 732141, India",25.09671,88.2386
1517,Aragachhi Gobinda Mandir,"Aragachhi Manasa Mandir, Aragachhi, West Bengal, 732122, India",25.04863,88.41981
1518,Jogomaya Polyphonic,"Bamangola, Maldah District, West Bengal, 732138, India",25.162491,88.395542
1519,Medicine Shop,"Medicine Shop, Bus Stand, Nalagola - Pakuahat - Malda Rd, Char Kadir Pur, West Bengal, 732142, India",24.98086,88.15949
1520,Pakuya Medical Store,"Bamangola, Maldah District, West Bengal, 732138, India",25.162491,88.395542
1521,Bina Pharmacy,"Bina Pharmacy, RS Road, North Baluchar, Malda, West Bengal, 732142, India",24.99938,88.15007
1522,Rogni Ramay,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1523,Medi Plus,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1524,Ananda Homeo Hall,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1525,Loknath Medical Store,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1526,Shakti Aushadhalaya,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1527,Narth Bengal Homeo Hall,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1528,Ujhna Pharmacy,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1529,Hanuman Homeo Hall,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1530,Alif Pharmacy,"Aquatic Bengal, Old Malda, Maldah (Old), Maldah, West Bengal, 732128, India",25.033297,88.14999
1531,Chanchal Medical Hall,"Aquatic Bengal, Old Malda, Maldah (Old), Maldah, West Bengal, 732128, India",25.033297,88.14999
1532,Malda Homeo Centre,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1533,Sarada Aushadhalaya Dhaka,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1534,Hanuman Homeo Sadan,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1535,Great Homeo Hall,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1536,Ganda Homeo Hall,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1537,MedPlus,"Malda, English Bazar, West Bengal, India",25.008727,88.139262
1538,Saha Medical Stores,"Mangalbari More, Samundai Colony, Mangalbari, West Bengal, 732103, India",25.01861,88.1472
1539,Allied Pharmaceuticals,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1540,Rog Mukti,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1541,English Bazar Pharmacy,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1542,Aggarwal Medical,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1543,Malda Medical Agency,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1544,Sahapur Medical Agency,"Bihari Bhaiya Hotelcumrestaurant Prop Rekha Saha, Netaji Indoor Stadium, Netaji Subhas Chandra Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99922,88.14812
1545,Joshoda Medicine Shop,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1546,Poli Medicine Centre,"Poli Medicine Centre, School Para, Ward Number 9, Nh12, School Para, Malda, West Bengal, 732103, India",25.0178,88.14633
1547,Shubho Medical Hall,"Das Shoe Centre, Malda Zilla School, B.S. Road, Malda, English Bazar, Maldah, West Bengal, 732103, India",24.99995,88.14361
1548,Town Hall,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1549,Sarkar Clinic,"Sarkar Clinic, Narayanpur Narayanpur Bazar, Aradpur, West Bengal, 732141, India",25.05417,88.15321
1550,Susti Homeo,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1551,Star Pharmacy,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1552,MS Laxmi Ganesh Medical Centre,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1553,Janaseva Medicine House,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1554,Drug Centre,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1555,Sarala Medical Centre,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1556,Medical Corner,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1557,Urbashi Medical Agency,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1558,Sova Medical Hall,"Malda, English Bazar, West Bengal, 732103, India",25.01488,88.102864
1559,Ghosh Pharmacy .Ratua,"Ratua I, Maldah District, Bihar, 732205, India",25.217666,87.901049
1560,Ghosh Pharmacy,"Ratua I, Maldah District, Bihar, 732205, India",25.217666,87.901049
1561,M/s Mshp Medical Agency,"Ratua I, Maldah District, Bihar, 732205, India",25.217666,87.901049
1562,M N H Nursing Home,"Ratua I, Maldah District, Bihar, 732205, India",25.217666,87.901049
1563,Traik Anowar Medicine Centre,"Robiujjamal, Nh31, Ratua, Ratua - I, Maldah, West Bengal, 732139, India",25.229167,87.951411
1564,Abdullah Medical Store,"Robiujjamal, Nh31, Ratua, Ratua - I, Maldah, West Bengal, 732139, India",25.229167,87.951411
1565,Farances Madekal Holl,"Ratua II, Maldah District, West Bengal, 732102, India",25.18861,88.065971
1566,M/s Asha Medical Agency,"Motiganj Bazar, Motiganj, Samsi, West Bengal, 732139, India",25.26587,87.99822
1567,Bhutni Pharmacy,"Bhutni Pharmacy, Thana Road, Bhutni, West Bengal, 732203, India",25.13075,87.87092
1568,Chhaya Pharmacy,"Manikchak College, Road, Niranjanpur, Mathurapur, Manikchak, Niranjanpur, West Bengal, 732203, India",25.11937,87.90751
1569,Maa Medicine Centre,"Manikchak College, Road, Niranjanpur, Mathurapur, Manikchak, Niranjanpur, West Bengal, 732203, India",25.11937,87.90751
1570,Durgapur Drug Store,"Durgapur Drug Store, Amdabad, Katihar, Durgapur, Bangalpara, Bihar, 854112, India",25.26884,87.84524
1571,Deluxe Medical Hall,"Tuition, Baidyanathpur, Samsi, West Bengal, 732139, India",25.28035,88.01188
1572,Samsi Medicine Centre,"Joy Guru Auto Mobile, Samsi (Ratua Road Samsi Himghar, Opposite Samsi, Samsi, West Bengal, 732139, India",25.27444,88.00502
1573,Somani Medical,"Digital Seva Sohidul I Cyber World Shops, Nh31, Binodpur Balia, Ratua - I, Maldah, West Bengal, 732139, India",25.244773,87.964267
1574,S Raj Medicine Agency,"Joy Guru Auto Mobile, Samsi (Ratua Road Samsi Himghar, Opposite Samsi, Samsi, West Bengal, 732139, India",25.27444,88.00502
1575,S Raj Medicine Agency,"Rubi Enterprise, Samsi Hospital Road, Samsi, Malda, (W.B.), Hospital Road, Samsi, Gangarampara, West Bengal, 732139, India",25.27653,88.01979
1576,Asdani Medical Store,"Asdani Medical Store, Jayguru Cinema Hall, Samsi, West Bengal, 732139, India",25.28685,88.01083
1577,Mithu Medical Store,"Ratua II, Maldah District, West Bengal, 732102, India",25.18861,88.065971
1578,Medicine Corner,"Khan SuperMarket, Masaldaha Bazar, Harischandrapur - II, Maldah, West Bengal, 732125, India",25.329268,87.92084
1579,NH Medical Hall,"Kumarganj High School, Kumarganj, Pukhuria, West Bengal, 732102, India",25.21625,88.06385
1580,Shanti Medical Hall,"Khan SuperMarket, Masaldaha Bazar, Harischandrapur - II, Maldah, West Bengal, 732125, India",25.329268,87.92084
1581,Payel Medical Hall,"Bhaluka Forest, Masaldaha Bazar, Harischandrapur - II, Maldah, West Bengal, 732125, India",25.330143,87.921715
1582,Kuldip Medical Hall,"Mashaldabazar BPHC, Masaldaha Bazar, Harischandrapur - II, Maldah, West Bengal, 732125, India",25.329794,87.928136
1583,Pappu Medicine Pharmacy Medicine Retailer,"Manikchak Bus Stand, Bus Stand Manikchak Ghat Road, SH 10, Manikchak, West Bengal, 732202, India",25.07772,87.89828
1584,Oresa Health Point,"Haripur High School, Vill-Haripur; PO-Ekbarna; PS-Ratua;, Haripur High School, NH 81, Nesta, West Bengal, 732208, India",25.0718,87.9984
1585,M/s Cosmos Drug House,"Manikchak Bus Stand, Bus Stand Manikchak Ghat Road, SH 10, Manikchak, West Bengal, 732202, India",25.07772,87.89828
1586,Nazir Pharmacy,"Manikchak, Sovanagar, West Bengal, 732209, India",25.04361,87.97712
1587,Badal Medical Hall,"Hanuman.Mandir, Nh33, Moti Jharna, Jharkhand, 816129, India",25.20921,87.74611
1588,Town Hall,"Kali Store, Nh33, Lakhipur Sajanpur, Jamnagar, RajMahal, Sahibganj, Jharkhand, 816108, India",25.054349,87.835606
1589,Barman Medical Store,"Kali Store, Nh33, Lakhipur Sajanpur, Jamnagar, RajMahal, Sahibganj, Jharkhand, 816108, India",25.054349,87.835606
1590,Varman Medical Hall,"State Bank Of India, Unsurveyed, RajMahal, Sahibganj, Jharkhand, 816108, India",25.054774,87.835465
1591,Gunjan Medical Hall,"Kali Store, Nh33, Lakhipur Sajanpur, Jamnagar, RajMahal, Sahibganj, Jharkhand, 816108, India",25.054349,87.835606
1592,Milki Sharma Medical,"Fancy Tailors, Nh31, Malda, English Bazar, Maldah, West Bengal, 732211, India",25.031914,87.997548
1593,Habib Medicine Centre,"Fancy Tailors, Nh31, Malda, English Bazar, Maldah, West Bengal, 732211, India",25.031914,87.997548
1594,Khan Pharmacy,"Fancy Tailors, Nh31, Malda, English Bazar, Maldah, West Bengal, 732211, India",25.031914,87.997548
1595,Sama Medical,"Amdabad, Katihar District, Jharkhand, 854112, India",25.301706,87.771326
1596,PIU Medicine Agency,"Bangiya Gramin Vikash Bank, Nh31, Malatipur, Chanchal - II, Maldah, West Bengal, 732123, India",25.329125,88.01911
1597,Bharatpur Ayurbedic Centre,"Bharatpur Ayurbedic Centre, Bharatpur Bazar, Ayurvedic Centre, Bharatpur, West Bengal, 742301, India",23.88258,88.07964
1598,Jiban Deep Medical Store,"Bangiya Gramin Vikash Bank, Nh31, Malatipur, Chanchal - II, Maldah, West Bengal, 732123, India",25.329125,88.01911
